"No.","Time","Source","Destination","Protocol","Length","Topic","Message Identifier","Source Port","Destination Port","Info"
"16990","1180.534615363","192.168.15.3","192.168.15.4","MQTT","70","","101","1883","59275","Publish Ack (id=101)"
"16992","1181.537942369","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","102","59275","1883","Publish Message (id=102) [Deviceb'Device - 1']"
"16993","1181.540954794","192.168.15.3","192.168.15.4","MQTT","70","","102","1883","59275","Publish Ack (id=102)"
"17000","1182.543002097","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","103","59275","1883","Publish Message (id=103) [Deviceb'Device - 1']"
"17001","1182.545816478","192.168.15.3","192.168.15.4","MQTT","70","","103","1883","59275","Publish Ack (id=103)"
"17011","1183.547740567","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","104","59275","1883","Publish Message (id=104) [Deviceb'Device - 1']"
"17012","1183.550423009","192.168.15.3","192.168.15.4","MQTT","70","","104","1883","59275","Publish Ack (id=104)"
"17018","1184.552206118","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","105","59275","1883","Publish Message (id=105) [Deviceb'Device - 1']"
"17019","1184.554883981","192.168.15.3","192.168.15.4","MQTT","70","","105","1883","59275","Publish Ack (id=105)"
"17029","1185.557316850","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","106","59275","1883","Publish Message (id=106) [Deviceb'Device - 1']"
"17030","1185.559864256","192.168.15.3","192.168.15.4","MQTT","70","","106","1883","59275","Publish Ack (id=106)"
"17039","1186.561684220","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","107","59275","1883","Publish Message (id=107) [Deviceb'Device - 1']"
"17040","1186.564399734","192.168.15.3","192.168.15.4","MQTT","70","","107","1883","59275","Publish Ack (id=107)"
"17042","1187.566320873","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","108","59275","1883","Publish Message (id=108) [Deviceb'Device - 1']"
"17043","1187.569098535","192.168.15.3","192.168.15.4","MQTT","70","","108","1883","59275","Publish Ack (id=108)"
"17053","1188.571741342","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","109","59275","1883","Publish Message (id=109) [Deviceb'Device - 1']"
"17054","1188.574504656","192.168.15.3","192.168.15.4","MQTT","70","","109","1883","59275","Publish Ack (id=109)"
"17064","1189.576620912","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","110","59275","1883","Publish Message (id=110) [Deviceb'Device - 1']"
"17065","1189.579309565","192.168.15.3","192.168.15.4","MQTT","70","","110","1883","59275","Publish Ack (id=110)"
"17071","1190.581581938","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","111","59275","1883","Publish Message (id=111) [Deviceb'Device - 1']"
"17072","1190.584180932","192.168.15.3","192.168.15.4","MQTT","70","","111","1883","59275","Publish Ack (id=111)"
"17078","1191.585992709","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","112","59275","1883","Publish Message (id=112) [Deviceb'Device - 1']"
"17079","1191.589758830","192.168.15.3","192.168.15.4","MQTT","70","","112","1883","59275","Publish Ack (id=112)"
"17085","1192.591943545","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","113","59275","1883","Publish Message (id=113) [Deviceb'Device - 1']"
"17086","1192.594650433","192.168.15.3","192.168.15.4","MQTT","70","","113","1883","59275","Publish Ack (id=113)"
"17091","1193.597702903","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","114","59275","1883","Publish Message (id=114) [Deviceb'Device - 1']"
"17092","1193.600392308","192.168.15.3","192.168.15.4","MQTT","70","","114","1883","59275","Publish Ack (id=114)"
"17098","1194.602790263","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","115","59275","1883","Publish Message (id=115) [Deviceb'Device - 1']"
"17099","1194.605433230","192.168.15.3","192.168.15.4","MQTT","70","","115","1883","59275","Publish Ack (id=115)"
"17106","1195.608107362","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","116","59275","1883","Publish Message (id=116) [Deviceb'Device - 1']"
"17107","1195.610885163","192.168.15.3","192.168.15.4","MQTT","70","","116","1883","59275","Publish Ack (id=116)"
"17113","1196.612781337","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","117","59275","1883","Publish Message (id=117) [Deviceb'Device - 1']"
"17114","1196.615456484","192.168.15.3","192.168.15.4","MQTT","70","","117","1883","59275","Publish Ack (id=117)"
"17120","1197.617218166","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","118","59275","1883","Publish Message (id=118) [Deviceb'Device - 1']"
"17121","1197.619951574","192.168.15.3","192.168.15.4","MQTT","70","","118","1883","59275","Publish Ack (id=118)"
"17131","1198.622348012","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","119","59275","1883","Publish Message (id=119) [Deviceb'Device - 1']"
"17132","1198.625066572","192.168.15.3","192.168.15.4","MQTT","70","","119","1883","59275","Publish Ack (id=119)"
"17138","1199.627855388","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","120","59275","1883","Publish Message (id=120) [Deviceb'Device - 1']"
"17139","1199.630444753","192.168.15.3","192.168.15.4","MQTT","70","","120","1883","59275","Publish Ack (id=120)"
"17145","1200.631664892","192.168.15.4","192.168.15.3","MQTT","68","","","59275","1883","Ping Request"
"17146","1200.634197290","192.168.15.3","192.168.15.4","MQTT","68","","","1883","59275","Ping Response"
"17147","1200.634211617","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","121","59275","1883","Publish Message (id=121) [Deviceb'Device - 1']"
"17148","1200.636902584","192.168.15.3","192.168.15.4","MQTT","70","","121","1883","59275","Publish Ack (id=121)"
"17154","1201.640132096","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","122","59275","1883","Publish Message (id=122) [Deviceb'Device - 1']"
"17155","1201.642806102","192.168.15.3","192.168.15.4","MQTT","70","","122","1883","59275","Publish Ack (id=122)"
"17161","1202.644537075","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","123","59275","1883","Publish Message (id=123) [Deviceb'Device - 1']"
"17162","1202.647671009","192.168.15.3","192.168.15.4","MQTT","70","","123","1883","59275","Publish Ack (id=123)"
"17167","1203.650340229","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","124","59275","1883","Publish Message (id=124) [Deviceb'Device - 1']"
"17168","1203.653549897","192.168.15.3","192.168.15.4","MQTT","70","","124","1883","59275","Publish Ack (id=124)"
"17174","1204.655796512","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","125","59275","1883","Publish Message (id=125) [Deviceb'Device - 1']"
"17175","1204.658634687","192.168.15.3","192.168.15.4","MQTT","70","","125","1883","59275","Publish Ack (id=125)"
"17181","1205.660689255","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","126","59275","1883","Publish Message (id=126) [Deviceb'Device - 1']"
"17182","1205.663515247","192.168.15.3","192.168.15.4","MQTT","70","","126","1883","59275","Publish Ack (id=126)"
"17188","1206.666561403","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","127","59275","1883","Publish Message (id=127) [Deviceb'Device - 1']"
"17189","1206.669715626","192.168.15.3","192.168.15.4","MQTT","70","","127","1883","59275","Publish Ack (id=127)"
"17195","1207.671707860","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","128","59275","1883","Publish Message (id=128) [Deviceb'Device - 1']"
"17196","1207.674292416","192.168.15.3","192.168.15.4","MQTT","70","","128","1883","59275","Publish Ack (id=128)"
"17206","1208.677016489","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","129","59275","1883","Publish Message (id=129) [Deviceb'Device - 1']"
"17207","1208.679760857","192.168.15.3","192.168.15.4","MQTT","70","","129","1883","59275","Publish Ack (id=129)"
"17213","1209.681812051","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","130","59275","1883","Publish Message (id=130) [Deviceb'Device - 1']"
"17214","1209.684379084","192.168.15.3","192.168.15.4","MQTT","70","","130","1883","59275","Publish Ack (id=130)"
"17242","1210.686446914","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","131","59275","1883","Publish Message (id=131) [Deviceb'Device - 1']"
"17243","1210.689346856","192.168.15.3","192.168.15.4","MQTT","70","","131","1883","59275","Publish Ack (id=131)"
"17249","1211.694193265","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","132","59275","1883","Publish Message (id=132) [Deviceb'Device - 1']"
"17250","1211.704053305","192.168.15.3","192.168.15.4","MQTT","70","","132","1883","59275","Publish Ack (id=132)"
"17257","1212.706125811","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","133","59275","1883","Publish Message (id=133) [Deviceb'Device - 1']"
"17258","1212.708781872","192.168.15.3","192.168.15.4","MQTT","70","","133","1883","59275","Publish Ack (id=133)"
"17265","1213.710351380","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","134","59275","1883","Publish Message (id=134) [Deviceb'Device - 1']"
"17266","1213.713016569","192.168.15.3","192.168.15.4","MQTT","70","","134","1883","59275","Publish Ack (id=134)"
"17272","1214.715019191","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","135","59275","1883","Publish Message (id=135) [Deviceb'Device - 1']"
"17273","1214.717666816","192.168.15.3","192.168.15.4","MQTT","70","","135","1883","59275","Publish Ack (id=135)"
"17279","1215.719865201","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","136","59275","1883","Publish Message (id=136) [Deviceb'Device - 1']"
"17280","1215.722567559","192.168.15.3","192.168.15.4","MQTT","70","","136","1883","59275","Publish Ack (id=136)"
"17289","1216.724560581","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","137","59275","1883","Publish Message (id=137) [Deviceb'Device - 1']"
"17290","1216.727235307","192.168.15.3","192.168.15.4","MQTT","70","","137","1883","59275","Publish Ack (id=137)"
"17303","1217.729199348","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","138","59275","1883","Publish Message (id=138) [Deviceb'Device - 1']"
"17304","1217.731908450","192.168.15.3","192.168.15.4","MQTT","70","","138","1883","59275","Publish Ack (id=138)"
"17314","1218.733644895","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","139","59275","1883","Publish Message (id=139) [Deviceb'Device - 1']"
"17315","1218.736292880","192.168.15.3","192.168.15.4","MQTT","70","","139","1883","59275","Publish Ack (id=139)"
"17321","1219.738071048","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","140","59275","1883","Publish Message (id=140) [Deviceb'Device - 1']"
"17322","1219.741033318","192.168.15.3","192.168.15.4","MQTT","70","","140","1883","59275","Publish Ack (id=140)"
"17332","1220.743268611","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","141","59275","1883","Publish Message (id=141) [Deviceb'Device - 1']"
"17333","1220.746034871","192.168.15.3","192.168.15.4","MQTT","70","","141","1883","59275","Publish Ack (id=141)"
"17347","1221.748030286","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","142","59275","1883","Publish Message (id=142) [Deviceb'Device - 1']"
"17348","1221.750707116","192.168.15.3","192.168.15.4","MQTT","70","","142","1883","59275","Publish Ack (id=142)"
"17354","1222.752776323","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","143","59275","1883","Publish Message (id=143) [Deviceb'Device - 1']"
"17355","1222.755874059","192.168.15.3","192.168.15.4","MQTT","70","","143","1883","59275","Publish Ack (id=143)"
"17364","1223.758023694","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","144","59275","1883","Publish Message (id=144) [Deviceb'Device - 1']"
"17365","1223.760774464","192.168.15.3","192.168.15.4","MQTT","70","","144","1883","59275","Publish Ack (id=144)"
"17374","1224.762967094","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","145","59275","1883","Publish Message (id=145) [Deviceb'Device - 1']"
"17375","1224.767482991","192.168.15.3","192.168.15.4","MQTT","70","","145","1883","59275","Publish Ack (id=145)"
"17384","1225.769505152","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","146","59275","1883","Publish Message (id=146) [Deviceb'Device - 1']"
"17385","1225.772291950","192.168.15.3","192.168.15.4","MQTT","70","","146","1883","59275","Publish Ack (id=146)"
"17390","1226.774257869","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","147","59275","1883","Publish Message (id=147) [Deviceb'Device - 1']"
"17391","1226.777447369","192.168.15.3","192.168.15.4","MQTT","70","","147","1883","59275","Publish Ack (id=147)"
"17398","1227.778677132","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","148","59275","1883","Publish Message (id=148) [Deviceb'Device - 1']"
"17399","1227.781428643","192.168.15.3","192.168.15.4","MQTT","70","","148","1883","59275","Publish Ack (id=148)"
"17409","1228.783331522","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","149","59275","1883","Publish Message (id=149) [Deviceb'Device - 1']"
"17410","1228.786071691","192.168.15.3","192.168.15.4","MQTT","70","","149","1883","59275","Publish Ack (id=149)"
"17420","1229.788505668","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","150","59275","1883","Publish Message (id=150) [Deviceb'Device - 1']"
"17421","1229.791289089","192.168.15.3","192.168.15.4","MQTT","70","","150","1883","59275","Publish Ack (id=150)"
"17427","1230.794046802","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","151","59275","1883","Publish Message (id=151) [Deviceb'Device - 1']"
"17428","1230.796812600","192.168.15.3","192.168.15.4","MQTT","70","","151","1883","59275","Publish Ack (id=151)"
"17434","1231.799002893","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","152","59275","1883","Publish Message (id=152) [Deviceb'Device - 1']"
"17435","1231.801622575","192.168.15.3","192.168.15.4","MQTT","70","","152","1883","59275","Publish Ack (id=152)"
"17441","1232.803979061","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","153","59275","1883","Publish Message (id=153) [Deviceb'Device - 1']"
"17442","1232.806670829","192.168.15.3","192.168.15.4","MQTT","70","","153","1883","59275","Publish Ack (id=153)"
"17453","1233.809284601","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","154","59275","1883","Publish Message (id=154) [Deviceb'Device - 1']"
"17454","1233.811918720","192.168.15.3","192.168.15.4","MQTT","70","","154","1883","59275","Publish Ack (id=154)"
"17462","1234.813933524","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","155","59275","1883","Publish Message (id=155) [Deviceb'Device - 1']"
"17463","1234.816566802","192.168.15.3","192.168.15.4","MQTT","70","","155","1883","59275","Publish Ack (id=155)"
"17471","1235.818595647","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","156","59275","1883","Publish Message (id=156) [Deviceb'Device - 1']"
"17472","1235.821293005","192.168.15.3","192.168.15.4","MQTT","70","","156","1883","59275","Publish Ack (id=156)"
"17478","1236.823286669","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","157","59275","1883","Publish Message (id=157) [Deviceb'Device - 1']"
"17479","1236.826079899","192.168.15.3","192.168.15.4","MQTT","70","","157","1883","59275","Publish Ack (id=157)"
"17481","1237.828084747","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","158","59275","1883","Publish Message (id=158) [Deviceb'Device - 1']"
"17482","1237.830724607","192.168.15.3","192.168.15.4","MQTT","70","","158","1883","59275","Publish Ack (id=158)"
"17494","1238.832619312","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","159","59275","1883","Publish Message (id=159) [Deviceb'Device - 1']"
"17495","1238.835448089","192.168.15.3","192.168.15.4","MQTT","70","","159","1883","59275","Publish Ack (id=159)"
"17501","1239.836711202","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","160","59275","1883","Publish Message (id=160) [Deviceb'Device - 1']"
"17502","1239.839477241","192.168.15.3","192.168.15.4","MQTT","70","","160","1883","59275","Publish Ack (id=160)"
"17508","1240.841005537","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","161","59275","1883","Publish Message (id=161) [Deviceb'Device - 1']"
"17509","1240.844807243","192.168.15.3","192.168.15.4","MQTT","70","","161","1883","59275","Publish Ack (id=161)"
"17515","1241.846570120","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","162","59275","1883","Publish Message (id=162) [Deviceb'Device - 1']"
"17516","1241.849409448","192.168.15.3","192.168.15.4","MQTT","70","","162","1883","59275","Publish Ack (id=162)"
"17522","1242.851424325","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","163","59275","1883","Publish Message (id=163) [Deviceb'Device - 1']"
"17523","1242.854214249","192.168.15.3","192.168.15.4","MQTT","70","","163","1883","59275","Publish Ack (id=163)"
"17532","1243.856200414","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","164","59275","1883","Publish Message (id=164) [Deviceb'Device - 1']"
"17533","1243.858826618","192.168.15.3","192.168.15.4","MQTT","70","","164","1883","59275","Publish Ack (id=164)"
"17553","1244.861599056","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","165","59275","1883","Publish Message (id=165) [Deviceb'Device - 1']"
"17554","1244.864303869","192.168.15.3","192.168.15.4","MQTT","70","","165","1883","59275","Publish Ack (id=165)"
"17558","1245.865812242","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","166","59275","1883","Publish Message (id=166) [Deviceb'Device - 1']"
"17560","1245.868938932","192.168.15.3","192.168.15.4","MQTT","70","","166","1883","59275","Publish Ack (id=166)"
"17564","1246.871125179","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","167","59275","1883","Publish Message (id=167) [Deviceb'Device - 1']"
"17566","1246.873898501","192.168.15.3","192.168.15.4","MQTT","70","","167","1883","59275","Publish Ack (id=167)"
"17577","1247.876029208","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","168","59275","1883","Publish Message (id=168) [Deviceb'Device - 1']"
"17578","1247.878680330","192.168.15.3","192.168.15.4","MQTT","70","","168","1883","59275","Publish Ack (id=168)"
"17588","1248.880900689","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","169","59275","1883","Publish Message (id=169) [Deviceb'Device - 1']"
"17589","1248.883529177","192.168.15.3","192.168.15.4","MQTT","70","","169","1883","59275","Publish Ack (id=169)"
"17597","1249.885676564","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","170","59275","1883","Publish Message (id=170) [Deviceb'Device - 1']"
"17598","1249.888397678","192.168.15.3","192.168.15.4","MQTT","70","","170","1883","59275","Publish Ack (id=170)"
"17604","1250.889835156","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","171","59275","1883","Publish Message (id=171) [Deviceb'Device - 1']"
"17605","1250.892698689","192.168.15.3","192.168.15.4","MQTT","70","","171","1883","59275","Publish Ack (id=171)"
"17611","1251.895132696","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","172","59275","1883","Publish Message (id=172) [Deviceb'Device - 1']"
"17612","1251.898163074","192.168.15.3","192.168.15.4","MQTT","70","","172","1883","59275","Publish Ack (id=172)"
"17617","1252.900366558","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","173","59275","1883","Publish Message (id=173) [Deviceb'Device - 1']"
"17618","1252.903201807","192.168.15.3","192.168.15.4","MQTT","70","","173","1883","59275","Publish Ack (id=173)"
"17627","1253.906017924","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","174","59275","1883","Publish Message (id=174) [Deviceb'Device - 1']"
"17628","1253.908898168","192.168.15.3","192.168.15.4","MQTT","70","","174","1883","59275","Publish Ack (id=174)"
"17631","1254.911486007","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","175","59275","1883","Publish Message (id=175) [Deviceb'Device - 1']"
"17632","1254.914235064","192.168.15.3","192.168.15.4","MQTT","70","","175","1883","59275","Publish Ack (id=175)"
"17635","1255.916588946","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","176","59275","1883","Publish Message (id=176) [Deviceb'Device - 1']"
"17636","1255.919334375","192.168.15.3","192.168.15.4","MQTT","70","","176","1883","59275","Publish Ack (id=176)"
"17643","1256.922019166","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","177","59275","1883","Publish Message (id=177) [Deviceb'Device - 1']"
"17644","1256.924764696","192.168.15.3","192.168.15.4","MQTT","70","","177","1883","59275","Publish Ack (id=177)"
"17650","1257.926727125","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","178","59275","1883","Publish Message (id=178) [Deviceb'Device - 1']"
"17651","1257.929526016","192.168.15.3","192.168.15.4","MQTT","70","","178","1883","59275","Publish Ack (id=178)"
"17676","1258.932144511","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","179","59275","1883","Publish Message (id=179) [Deviceb'Device - 1']"
"17677","1258.934893117","192.168.15.3","192.168.15.4","MQTT","70","","179","1883","59275","Publish Ack (id=179)"
"17683","1259.936507129","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","180","59275","1883","Publish Message (id=180) [Deviceb'Device - 1']"
"17684","1259.939098877","192.168.15.3","192.168.15.4","MQTT","70","","180","1883","59275","Publish Ack (id=180)"
"17692","1260.939995057","192.168.15.4","192.168.15.3","MQTT","68","","","59275","1883","Ping Request"
"17693","1260.942482739","192.168.15.3","192.168.15.4","MQTT","68","","","1883","59275","Ping Response"
"17694","1260.942497176","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","181","59275","1883","Publish Message (id=181) [Deviceb'Device - 1']"
"17695","1260.945169637","192.168.15.3","192.168.15.4","MQTT","70","","181","1883","59275","Publish Ack (id=181)"
"17699","1261.947484871","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","182","59275","1883","Publish Message (id=182) [Deviceb'Device - 1']"
"17700","1261.950262942","192.168.15.3","192.168.15.4","MQTT","70","","182","1883","59275","Publish Ack (id=182)"
"17708","1262.953158199","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","183","59275","1883","Publish Message (id=183) [Deviceb'Device - 1']"
"17709","1262.955900011","192.168.15.3","192.168.15.4","MQTT","70","","183","1883","59275","Publish Ack (id=183)"
"17718","1263.957577692","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","184","59275","1883","Publish Message (id=184) [Deviceb'Device - 1']"
"17719","1263.960335445","192.168.15.3","192.168.15.4","MQTT","70","","184","1883","59275","Publish Ack (id=184)"
"17725","1264.961762493","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","185","59275","1883","Publish Message (id=185) [Deviceb'Device - 1']"
"17726","1264.964416079","192.168.15.3","192.168.15.4","MQTT","70","","185","1883","59275","Publish Ack (id=185)"
"17732","1265.965763413","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","186","59275","1883","Publish Message (id=186) [Deviceb'Device - 1']"
"17733","1265.968392072","192.168.15.3","192.168.15.4","MQTT","70","","186","1883","59275","Publish Ack (id=186)"
"17739","1266.970666112","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","187","59275","1883","Publish Message (id=187) [Deviceb'Device - 1']"
"17740","1266.973258993","192.168.15.3","192.168.15.4","MQTT","70","","187","1883","59275","Publish Ack (id=187)"
"17748","1267.975272960","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","188","59275","1883","Publish Message (id=188) [Deviceb'Device - 1']"
"17749","1267.978043907","192.168.15.3","192.168.15.4","MQTT","70","","188","1883","59275","Publish Ack (id=188)"
"17761","1268.980375936","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","189","59275","1883","Publish Message (id=189) [Deviceb'Device - 1']"
"17762","1268.987474773","192.168.15.3","192.168.15.4","MQTT","70","","189","1883","59275","Publish Ack (id=189)"
"17768","1269.989378880","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","190","59275","1883","Publish Message (id=190) [Deviceb'Device - 1']"
"17769","1269.992030892","192.168.15.3","192.168.15.4","MQTT","70","","190","1883","59275","Publish Ack (id=190)"
"17797","1270.994366746","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","191","59275","1883","Publish Message (id=191) [Deviceb'Device - 1']"
"17798","1270.997133545","192.168.15.3","192.168.15.4","MQTT","70","","191","1883","59275","Publish Ack (id=191)"
"17802","1271.999250222","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","192","59275","1883","Publish Message (id=192) [Deviceb'Device - 1']"
"17803","1272.001967658","192.168.15.3","192.168.15.4","MQTT","70","","192","1883","59275","Publish Ack (id=192)"
"17812","1273.004417488","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","193","59275","1883","Publish Message (id=193) [Deviceb'Device - 1']"
"17813","1273.007248178","192.168.15.3","192.168.15.4","MQTT","70","","193","1883","59275","Publish Ack (id=193)"
"17822","1274.009335447","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","194","59275","1883","Publish Message (id=194) [Deviceb'Device - 1']"
"17823","1274.012896418","192.168.15.3","192.168.15.4","MQTT","70","","194","1883","59275","Publish Ack (id=194)"
"17829","1275.015096025","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","195","59275","1883","Publish Message (id=195) [Deviceb'Device - 1']"
"17830","1275.017776621","192.168.15.3","192.168.15.4","MQTT","70","","195","1883","59275","Publish Ack (id=195)"
"17836","1276.019139327","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","196","59275","1883","Publish Message (id=196) [Deviceb'Device - 1']"
"17837","1276.021735183","192.168.15.3","192.168.15.4","MQTT","70","","196","1883","59275","Publish Ack (id=196)"
"17843","1277.023270564","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","197","59275","1883","Publish Message (id=197) [Deviceb'Device - 1']"
"17844","1277.025957743","192.168.15.3","192.168.15.4","MQTT","70","","197","1883","59275","Publish Ack (id=197)"
"17850","1278.027616057","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","198","59275","1883","Publish Message (id=198) [Deviceb'Device - 1']"
"17851","1278.030236419","192.168.15.3","192.168.15.4","MQTT","70","","198","1883","59275","Publish Ack (id=198)"
"17861","1279.031298032","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","199","59275","1883","Publish Message (id=199) [Deviceb'Device - 1']"
"17862","1279.033886564","192.168.15.3","192.168.15.4","MQTT","70","","199","1883","59275","Publish Ack (id=199)"
"17868","1280.035754296","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","200","59275","1883","Publish Message (id=200) [Deviceb'Device - 1']"
"17869","1280.038402311","192.168.15.3","192.168.15.4","MQTT","70","","200","1883","59275","Publish Ack (id=200)"
"17875","1281.040768677","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","201","59275","1883","Publish Message (id=201) [Deviceb'Device - 1']"
"17876","1281.043928068","192.168.15.3","192.168.15.4","MQTT","70","","201","1883","59275","Publish Ack (id=201)"
"17882","1282.046690900","192.168.15.4","192.168.15.3","MQTT","338","Deviceb'Device - 1'","202","59275","1883","Publish Message (id=202) [Deviceb'Device - 1']"
