Time_publish,Time_ack,Size_Payload,RTT
156.300322519,156.302544265,246.0,2.221746000003577
157.309159778,157.311206604,246.0,2.0468259999972815
158.315271673,158.318182961,246.0,2.91128799997864
159.323076478,159.326424611,246.0,3.3481330000029175
160.330716953,160.333565864,246.0,2.848911000000953
161.338456543,161.341136965,246.0,2.6804219999974066
162.343767846,162.34643276,246.0,2.6649140000074567
163.348577236,163.351285982,246.0,2.708745999996154
164.354902421,164.357005934,246.0,2.103513000008661
165.359859064,165.362588589,246.0,2.7295250000065607
166.364864743,166.368452248,246.0,3.587505000012925
167.37086821,167.373701941,246.0,2.8337310000097204
168.374518927,168.377200471,246.0,2.6815440000120816
169.379482195,169.382409714,246.0,2.927518999996437
170.386305991,170.389193585,246.0,2.887593999986393
171.392724186,171.395494588,246.0,2.7704019999816865
172.398216005,172.401349663,246.0,3.133657999995876
173.405991688,173.408971065,246.0,2.9793770000026143
174.412816549,174.415699383,246.0,2.882833999990453
175.418984162,175.421734225,246.0,2.7500630000076853
176.423784376,176.425791968,246.0,2.007592000012437
177.428470287,177.431052674,246.0,2.5823869999896942
178.432739234,178.435573777,246.0,2.8345430000058514
179.439506903,179.442288546,246.0,2.781642999991618
180.445359337,180.448160486,246.0,2.80114899999262
181.450895528,181.453610064,246.0,2.714536000013368
182.456818672,182.459975053,246.0,3.1563809999965997
183.464571896,183.467542977,246.0,2.971080999998321
184.469880007,184.472122622,246.0,2.2426150000001144
185.474928811,185.477816474,246.0,2.887662999995655
186.480864232,186.484281476,246.0,3.417244000019082
187.486700429,187.489892447,246.0,3.1920179999929132
188.49543819,188.498150382,246.0,2.7121920000183763
189.5047343,189.506022843,246.0,1.288543000015352
190.510570178,190.513497617,246.0,2.9274390000182393
191.517905912,191.520654243,246.0,2.7483309999922767
192.524201778,192.526143214,246.0,1.941436000009844
193.531956141,193.533894942,246.0,1.9388009999943279
194.535916451,194.537804627,246.0,1.8881760000226677
195.541039754,195.543772775,246.0,2.733021000011604
196.549189074,196.551939137,246.0,2.7500630000076853
197.555384969,197.5580229,246.0,2.63793100000953
96.928500252,96.93119367,246.0,2.6934179999926755
97.932793096,97.935426291,246.0,2.633195000001365
98.939267213,98.94175378,246.0,2.4865670000053797
99.945305724,99.947619795,246.0,2.3140710000006948
100.950656056,100.952822869,246.0,2.166813000002321
101.958338836,101.961017517,246.0,2.6786810000061223
102.962795411,102.96575911,246.0,2.963698999991493
103.968109939,103.970719819,246.0,2.609879999994291
104.973383889,104.976158731,246.0,2.7748419999937823
105.978536666,105.981219784,246.0,2.683118000007312
106.984275358,106.986869729,246.0,2.594371000000706
107.990467168,107.993138475,246.0,2.671306999999956
108.996657395,108.999377835,246.0,2.720440000004487
110.002705286,110.005423631,246.0,2.718345000005229
111.007639766,111.010312695,246.0,2.672928999999158
112.013710962,112.016633463,246.0,2.922501000000466
113.019616329,113.022225428,246.0,2.6090989999971725
114.02535861,114.028089068,246.0,2.730458000002045
115.031273015,115.033942437,246.0,2.6694219999967572
116.038171142,116.041131845,246.0,2.9607029999993983
117.044884252,117.047678851,246.0,2.7945989999977883
118.050777563,118.053555951,246.0,2.778388000010068
119.056955425,119.059830085,246.0,2.8746600000033595
120.063227303,120.066145185,246.0,2.917881999991323
121.06831013,121.070996385,246.0,2.686255000000415
122.073846656,122.077291222,246.0,3.444565999998872
123.079077034,123.082190916,246.0,3.1138820000080614
124.083995924,124.087061705,246.0,3.0657809999894425
125.089177333,125.091614877,246.0,2.4375440000028448
126.097159725,126.10064051,246.0,3.4807850000078133
127.105693828,127.108130591,246.0,2.436763000005726
128.112320542,128.11628494,246.0,3.964398000022129
129.120615788,129.123418703,246.0,2.8029149999895253
130.124770107,130.127001432,246.0,2.2313249999967866
131.129258338,131.132179295,246.0,2.9209569999864016
132.134915958,132.137562928,246.0,2.6469700000006924
133.140322787,133.143429375,246.0,3.1065880000085144
134.146823798,134.149734536,246.0,2.9107379999970817
135.153226293,135.154768947,246.0,1.5426540000191835
136.157231283,136.160512671,246.0,3.281388000004881
137.161826118,137.164058815,246.0,2.2326970000108304
138.167458295,138.169315473,246.0,1.857178000022941
139.171812088,139.174838485,246.0,3.026397000013503
140.176598882,140.179333498,246.0,2.7346159999979136
141.182691055,141.184589511,246.0,1.8984560000205875
142.188508311,142.191312608,246.0,2.804297000011502
143.193963528,143.196714234,246.0,2.7507060000004913
144.198698144,144.200853505,246.0,2.1553610000069057
145.204103069,145.20695161,246.0,2.8485409999916556
146.208603247,146.210694577,246.0,2.091329999984737
147.212194522,147.214505427,246.0,2.3109050000016396
148.217811495,148.22101182,246.0,3.2003249999945638
149.224465199,149.227110996,246.0,2.6457969999853503
150.229606318,150.232457063,246.0,2.850744999989274
151.23409619,151.236826918,246.0,2.730727999988858
152.238714636,152.241596149,246.0,2.881513000005498
153.245072242,153.246382166,246.0,1.3099239999974088
154.248433921,154.250661238,246.0,2.2273170000062237
155.254868005,155.257951389,246.0,3.0833840000070722
156.261597059,156.264543864,246.0,2.9468049999934465
157.267934657,157.270437685,246.0,2.503027999978258
158.272765583,158.274764348,246.0,1.9987649999961832
159.279595137,159.282255992,246.0,2.660854999987805
160.286720149,160.289541758,246.0,2.821609000022818
161.293032493,161.295782217,246.0,2.7497240000116108
162.297934074,162.299698406,246.0,1.7643319999933738
163.303707514,163.306485491,246.0,2.7779769999938253
164.309582469,164.31236801,246.0,2.7855410000086067
165.314462638,165.317175913,246.0,2.7132749999907446
166.31871766,166.320988168,246.0,2.270508000009386
167.324552588,167.327553376,246.0,3.0007880000084697
168.329715542,168.332779899,246.0,3.064356999999518
169.335877985,169.338804051,246.0,2.926066000014771
170.341602906,170.344576693,246.0,2.9737870000019484
171.349774983,171.352477217,246.0,2.702233999997361
172.35634582,172.359107366,246.0,2.761545999987902
173.362399652,173.364246049,246.0,1.8463970000084373
174.368121901,174.371133418,246.0,3.01151700000446
175.375574872,175.378557064,246.0,2.982192000018813
176.381273383,176.384200712,246.0,2.9273289999878216
177.387837491,177.390079215,246.0,2.241723999986789
178.392559093,178.397817904,246.0,5.258811000004471
179.40138545,179.404402808,246.0,3.0173579999939193
180.407949328,180.410952409,246.0,3.003081000002794
181.413439232,181.416148408,246.0,2.709175999996205
182.417798122,182.419949866,246.0,2.151744000002509
183.422015088,183.425227585,246.0,3.212496999992709
184.427488432,184.429454324,246.0,1.9658920000154012
185.433803467,185.436799745,246.0,2.9962780000118983
186.441810861,186.443898624,246.0,2.0877630000200043
187.445957999,187.448619395,246.0,2.6613960000076986
188.450689665,188.453007151,246.0,2.317486000009694
189.457283321,189.459272758,246.0,1.9894369999917672
190.462533815,190.464729271,246.0,2.195456000009699
191.468426534,191.471377236,246.0,2.9507019999925888
192.475237312,192.477985101,246.0,2.7477890000113803
193.482156358,193.483688962,246.0,1.532604000004767
194.486941356,194.489658998,246.0,2.7176420000216694
195.491498329,195.49523705,246.0,3.738720999990619
196.498835546,196.501764848,246.0,2.929301999984091
197.504606829,197.507614449,246.0,3.007619999976896
96.928515851,96.931504597,246.0,2.9887459999997645
97.932899447,97.93585449,246.0,2.955043000000046
98.942950281,98.944555122,246.0,1.604841000002466
99.951589184,99.955345781,246.0,3.756597000005968
100.958433538,100.961478771,246.0,3.045233000008807
101.967262203,101.969354045,246.0,2.091841999998678
102.97116403,102.973206849,246.0,2.0428189999961432
103.976850641,103.980636903,246.0,3.786262000005536
104.982099404,104.984821376,246.0,2.7219720000033476
105.990587421,105.991896974,246.0,1.3095529999986866
106.997262843,106.999932115,246.0,2.6692719999914516
108.004594045,108.007315746,246.0,2.7217009999986885
109.014333787,109.017012287,246.0,2.6785000000018044
110.020401946,110.023140599,246.0,2.7386529999944287
111.02592625,111.028936816,246.0,3.010566000000381
112.033102233,112.034796965,246.0,1.694732000004251
113.039051592,113.041853956,246.0,2.8023639999901206
114.045394919,114.048094949,246.0,2.7000299999997424
115.052265249,115.055321943,246.0,3.056693999994309
116.058449578,116.060371669,246.0,1.9220910000115055
117.062889303,117.065654937,246.0,2.765633999999295
118.069712971,118.072716365,246.0,3.003394000003823
119.076288785,119.079258254,246.0,2.9694689999928414
120.083380472,120.086248018,246.0,2.867546000004495
121.090931942,121.093610782,246.0,2.6788400000015145
122.095310379,122.097599473,246.0,2.2890940000053206
123.099924513,123.102142623,246.0,2.218110000001161
124.106946346,124.109862244,246.0,2.9158979999976964
125.114399776,125.116590343,246.0,2.1905669999995325
126.121249207,126.124821655,246.0,3.572447999999895
127.128144996,127.131231035,246.0,3.0860389999958215
128.13398312,128.137079418,246.0,3.096298000002662
129.140154054,129.143061866,246.0,2.907812000017884
130.146458864,130.149292006,246.0,2.8331419999858554
131.152645083,131.155522938,246.0,2.877854999979945
132.157945266,132.160226566,246.0,2.281299999992825
133.16216254,133.16494747,246.0,2.7849299999900268
134.170062763,134.172986455,246.0,2.923691999995981
135.176713547,135.18204154,246.0,5.327993000008746
136.184944308,136.187969803,246.0,3.0254949999743985
137.1902633,137.193288585,246.0,3.025285000006761
138.198329215,138.20103221,246.0,2.702994999992825
139.203482337,139.206469079,246.0,2.9867419999902722
140.207607221,140.210363036,246.0,2.755815000000439
141.214040267,141.216772799,246.0,2.732532000010224
142.221885423,142.224079417,246.0,2.193994000009525
143.227466287,143.230304197,246.0,2.8379100000108792
144.234538698,144.237242676,246.0,2.7039779999995517
145.238817476,145.241527395,246.0,2.709918999983074
146.244674677,146.248312969,246.0,3.6382920000050945
147.251123539,147.254145577,246.0,3.022038000011662
148.256520015,148.259345452,246.0,2.8254369999842766
149.260830082,149.26286226,246.0,2.0321779999790124
150.266160068,150.269194299,246.0,3.0342309999866757
151.273389033,151.276307796,246.0,2.9187629999967157
152.280938405,152.28375781,246.0,2.8194049999967774
153.284807981,153.28751846,246.0,2.710479000000987
154.290127187,154.293177268,246.0,3.0500809999978173
155.295803139,155.298164659,246.0,2.3615200000222103
156.29952364,156.302119953,246.0,2.596312999997963
157.305937162,157.308830446,246.0,2.893284000009544
158.314547275,158.316972124,246.0,2.424848999993401
159.322091227,159.324966157,246.0,2.874930000018594
160.330471219,160.33320922,246.0,2.7380009999831145
161.336317483,161.338698891,246.0,2.3814080000192916
162.341515332,162.343862575,246.0,2.3472430000026634
163.347088504,163.349522581,246.0,2.4340770000037537
164.351475188,164.354122398,246.0,2.6472099999921284
165.358351647,165.360911081,246.0,2.559434000005467
166.364177084,166.365941216,246.0,1.7641320000052474
167.369432749,167.372294453,246.0,2.8617039999971894
168.374019053,168.376781059,246.0,2.76200599998333
169.379321401,169.382022112,246.0,2.700710999988587
170.386143875,170.38873568,246.0,2.5918050000086623
171.392864832,171.395509506,246.0,2.6446740000096725
172.398079146,172.401316931,246.0,3.2377850000102626
173.406118587,173.409010629,246.0,2.89204199998494
174.41417236,174.416085252,246.0,1.912891999978683
175.419151247,175.424875478,246.0,5.724230999987867
176.426157848,176.428198001,246.0,2.0401529999958257
177.430755002,177.433480829,246.0,2.7258269999776985
178.435719602,178.438111409,246.0,2.391806999980872
179.442490848,179.445414068,246.0,2.923219999985349
180.448672664,180.451349158,246.0,2.676494000013463
181.454457154,181.45694424,246.0,2.4870860000021366
182.457784847,182.460354259,246.0,2.5694120000139264
183.466100353,183.468881565,246.0,2.7812120000021423
184.470249816,184.472444871,246.0,2.1950549999871782
185.477282606,185.48029768,246.0,3.015074000018103
186.483600299,186.486256976,246.0,2.6566770000044926
187.487264885,187.489914218,246.0,2.649332999993703
188.493583909,188.496371623,246.0,2.7877139999930023
189.500999728,189.503682313,246.0,2.682585000002291
190.508247142,190.510929697,246.0,2.6825550000069143
191.51497101,191.517951919,246.0,2.980909000001475
192.521586098,192.526094963,246.0,4.508864999991147
193.53213572,193.534294447,246.0,2.1587269999940872
194.53881223,194.540434884,246.0,1.622654000016155
195.545786187,195.548536131,246.0,2.749943999987181
196.551260876,196.554283945,246.0,3.0230690000223603
197.558707363,197.561146729,246.0,2.4393660000043837
96.928523065,96.931521459,246.0,2.9983940000022358
97.933862917,97.935873495,246.0,2.010577999996599
98.943187769,98.944959607,246.0,1.7718379999962508
99.951658325,99.955367492,246.0,3.7091669999966825
100.958287122,100.961067504,246.0,2.7803819999974166
101.967104726,101.969341682,246.0,2.2369560000043975
102.971908707,102.973549987,246.0,1.6412800000011885
103.976692121,103.979347087,246.0,2.654965999994374
104.980995779,104.982234178,246.0,1.2383990000017775
105.986614816,105.98921631,246.0,2.6014940000038678
106.992969522,106.995654264,246.0,2.6847419999995736
107.999544085,108.002137084,246.0,2.592999000000873
109.005412665,109.008172658,246.0,2.759993000012173
110.011462398,110.014010211,246.0,2.547812999992516
111.017162094,111.019935713,246.0,2.7736189999956196
112.021696508,112.024373544,246.0,2.6770359999943594
113.026160892,113.028800608,246.0,2.639716000004455
114.030379134,114.033107157,246.0,2.728023000003077
115.034662738,115.036602011,246.0,1.9392730000049596
116.039073998,116.041157754,246.0,2.0837559999904443
117.046970312,117.04968462,246.0,2.714307999994503
118.052955597,118.055723105,246.0,2.7675080000051366
119.058723565,119.061413687,246.0,2.6901220000041803
120.065233573,120.068282482,246.0,3.0489090000003216
121.071497902,121.073707015,246.0,2.2091129999921577
122.07574424,122.078562964,246.0,2.818723999993722
123.079525191,123.082212326,246.0,2.687135000002172
124.08439088,124.087061785,246.0,2.6709050000022216
125.088481038,125.091614817,246.0,3.13377900000944
126.09699295,126.100606445,246.0,3.613494999996192
127.105521833,127.108093941,246.0,2.572108000009621
128.112158195,128.115811095,246.0,3.6528999999916323
129.118889207,129.122257659,246.0,3.3684520000178964
130.123791108,130.126537365,246.0,2.746256999984098
131.1291162,131.131781244,246.0,2.6650439999968967
132.134706242,132.137231532,246.0,2.525289999994129
133.140110426,133.143060508,246.0,2.9500819999839223
134.146974573,134.149748362,246.0,2.77378900000258
135.15338326,135.155169424,246.0,1.7861640000091938
136.157144499,136.160490399,246.0,3.3458999999993466
137.161756266,137.164039749,246.0,2.2834830000135753
138.166451424,138.169302419,246.0,2.850994999988643
139.171750442,139.174838174,246.0,3.087732000011556
140.177229724,140.179355039,246.0,2.1253150000006826
141.182551211,141.184565696,246.0,2.014484999989463
142.188342348,142.190960423,246.0,2.6180750000150965
143.193781775,143.196255858,246.0,2.4740830000098413
144.19785406,144.200494267,246.0,2.640207000013106
145.203909253,145.206592491,246.0,2.68323800000303
146.208498399,146.210694487,246.0,2.1960880000051475
147.212692743,147.214505507,246.0,1.812764000021616
148.217913087,148.221049181,246.0,3.1360940000126902
149.224620652,149.2274574,246.0,2.8367479999928946
150.229767473,150.234019433,246.0,4.251959999976407
151.235598257,151.238655562,246.0,3.057304999998678
152.23989731,152.242086795,246.0,2.189485000002378
153.245236442,153.247926673,246.0,2.690231000002541
154.249061957,154.251877585,246.0,2.8156279999791423
155.255486223,155.257951459,246.0,2.4652360000061435
156.261419293,156.264164257,246.0,2.7449640000156705
157.26724787,157.270056074,246.0,2.8082039999901554
158.271781274,158.274741435,246.0,2.960161000004291
159.279204429,159.282229202,246.0,3.0247729999928197
160.285234814,160.288018712,246.0,2.783897999989904
161.291348954,161.294218243,246.0,2.8692889999888394
162.296776427,162.299674,246.0,2.8975730000126987
163.303958568,163.30696695,246.0,3.008381999990206
164.309810991,164.312837186,246.0,3.026194999989684
165.314536397,165.317579074,246.0,3.0426769999962744
166.320716865,166.323710098,246.0,2.993232999983775
167.326742835,167.329821499,246.0,3.07866399998602
168.331778328,168.334823469,246.0,3.0451410000011947
169.338147371,169.341067255,246.0,2.919884000021966
170.343752356,170.3464021,246.0,2.649743999995735
171.34995849,171.352925363,246.0,2.9668729999912102
172.356576997,172.361199046,246.0,4.6220490000052905
173.363398919,173.366135056,246.0,2.7361369999994167
174.369333179,174.371169477,246.0,1.8362980000006246
175.373892084,175.376858797,246.0,2.9667130000063935
176.379497089,176.382355076,246.0,2.8579869999987295
177.385623599,177.387356963,246.0,1.7333639999890238
178.389611586,178.396271213,246.0,6.659627000004775
179.398772435,179.401439962,246.0,2.6675269999998363
180.403265472,180.405902091,246.0,2.6366190000146617
181.411317014,181.413955156,246.0,2.638141999995014
182.416622702,182.419876026,246.0,3.253323999985014
183.421947761,183.4247639,246.0,2.8161389999752373
184.426202603,184.429083484,246.0,2.8808809999816276
185.43343973,185.436302416,246.0,2.86268599998607
186.440394556,186.443074217,246.0,2.6796610000019427
187.444447115,187.447434006,246.0,2.9868910000061533
188.450006555,188.452979559,246.0,2.9730040000117697
189.456295165,189.45924164,246.0,2.9464749999874584
190.461679722,190.464710014,246.0,3.030291999976953
191.469421172,191.471409517,246.0,1.9883450000008906
192.475515958,192.478385777,246.0,2.8698190000113755
193.482509425,193.485197792,246.0,2.688367000018843
194.487996138,194.49008385,246.0,2.0877119999909155
195.493493958,195.496469597,246.0,2.975638999998864
196.500491202,196.503183496,246.0,2.6922939999849405
197.506789591,197.509443964,246.0,2.6543730000128107
96.928538654,96.931947684,246.0,3.409030000000257
97.933947136,97.935873566,246.0,1.926429999997481
98.94341049,98.946107194,246.0,2.6967040000016596
99.95151806,99.955345711,246.0,3.8276510000088138
100.960539657,100.96327273,246.0,2.7330730000016956
101.969744763,101.971782392,246.0,2.037629000000152
102.972892656,102.975121456,246.0,2.2287999999974772
103.978430876,103.981249511,246.0,2.818634999997016
104.983988162,104.986630413,246.0,2.6422509999974864
105.990770537,105.99348791,246.0,2.7173729999958596
106.997099945,106.998283982,246.0,1.184037000001581
108.000734063,108.002572186,246.0,1.838122999998859
109.005621299,109.008518792,246.0,2.8974930000060795
110.011629794,110.014476953,246.0,2.8471589999981006
111.017329751,111.020355807,246.0,3.026055999995947
112.022636573,112.024829095,246.0,2.192522000001418
113.027171351,113.029269684,246.0,2.0983329999921807
114.031426743,114.033570152,246.0,2.1434089999985417
115.036418645,115.0397569,246.0,3.3382550000027322
116.041239548,116.043645153,246.0,2.4056050000069717
117.047161533,117.050045922,246.0,2.8843890000018746
118.053113936,118.056132829,246.0,3.018893000003686
119.058878898,119.061738681,246.0,2.859782999991012
120.065429273,120.068299575,246.0,2.870301999990943
121.07166085,121.07409069,246.0,2.4298400000049014
122.075819723,122.078977948,246.0,3.1582250000070644
123.079936598,123.082212477,246.0,2.2758789999954843
124.083936993,124.087040385,246.0,3.1033919999998716
125.089270309,125.091614917,246.0,2.344608000001358
126.097310309,126.10064064,246.0,3.330331000000797
127.105265088,127.107655183,246.0,2.390095000009751
128.111961143,128.11522625,246.0,3.2651070000042637
129.118687917,129.119953387,246.0,1.265470000021196
130.122843979,130.124876338,246.0,2.032358999997541
131.127597581,131.130463034,246.0,2.865452999998297
132.132929816,132.134854952,246.0,1.9251360000112072
133.138512578,133.142505109,246.0,3.9925310000228365
134.146594024,134.149368074,246.0,2.7740499999993062
135.153071611,135.154744411,246.0,1.6727999999943677
136.157039371,136.160187677,246.0,3.148306000014145
137.161016158,137.163695299,246.0,2.679141000015761
138.16623221,138.168943481,246.0,2.711271000009674
139.171648459,139.174441555,246.0,2.793095999976458
140.176506789,140.178876895,246.0,2.37010600000076
141.182388564,141.184201478,246.0,1.8129139999985
142.186090765,142.189279257,246.0,3.188492000020915
143.192009568,143.193870803,246.0,1.8612350000069
144.196925777,144.199072962,246.0,2.1471850000125414
145.202048999,145.204877302,246.0,2.828303000001142
146.207591165,146.210670521,246.0,3.0793560000006437
147.212106937,147.21448602,246.0,2.3790830000223195
148.218000573,148.221049331,246.0,3.0487579999771697
149.224762751,149.227498297,246.0,2.735546000025124
150.229690798,150.233995889,246.0,4.3050909999919895
151.235092933,151.237165197,246.0,2.072263999991719
152.238795579,152.242050988,246.0,3.25540899999055
153.245158806,153.24676509,246.0,1.60628399999041
154.248557535,154.250685404,246.0,2.1278689999917333
155.254780771,155.257926452,246.0,3.1456810000065616
156.261520284,156.264524578,246.0,3.004293999993024
157.267953663,157.270458484,246.0,2.5048210000022664
158.272682336,158.274764298,246.0,2.081962000005433
159.279421889,159.282243168,246.0,2.8212790000168297
160.286861165,160.289892681,246.0,3.031515999992962
161.293239314,161.29619667,246.0,2.9573559999960253
162.299100377,162.301788834,246.0,2.6884570000049735
163.30501868,163.306983982,246.0,1.9653020000021115
164.310983655,164.312862384,246.0,1.8787289999977475
165.314972752,165.317600895,246.0,2.628143000009686
166.320591709,166.323248316,246.0,2.6566069999773845
167.326474218,167.329523025,246.0,3.0488069999989875
168.331681324,168.334383127,246.0,2.701803000007885
169.337955729,169.340601045,246.0,2.645316000013054
170.342652809,170.344576843,246.0,1.9240340000123979
171.347929659,171.35085329,246.0,2.923631000015803
172.3545929,172.357835494,246.0,3.242593999999599
173.361321956,173.364224889,246.0,2.9029330000014397
174.368294948,174.371169336,246.0,2.874388000009276
175.375413467,175.378112434,246.0,2.698967000014818
176.381115485,176.383792601,246.0,2.6771160000009786
177.387693078,177.389657408,246.0,1.9643299999927422
178.392402116,178.397378875,246.0,4.976758999987396
179.401535463,179.404424078,246.0,2.8886150000175803
180.407758116,180.410564727,246.0,2.8066110000111166
181.412467977,181.414448808,246.0,1.9808309999973517
182.416765772,182.419876467,246.0,3.110695000003716
183.422766828,183.425246411,246.0,2.479582999995955
184.427042489,184.429443634,246.0,2.401144999993221
185.433657641,185.436780789,246.0,3.123148000014453
186.440777259,186.44346798,246.0,2.6907210000217674
187.445365079,187.447459845,246.0,2.0947659999990265
188.450098368,188.453007071,246.0,2.908703000002788
189.458177821,189.460778983,246.0,2.6011620000190305
190.462628233,190.464729341,246.0,2.1011080000050697
191.468555618,191.471409387,246.0,2.8537689999836857
192.475388026,192.478369076,246.0,2.981050000016694
193.482346186,193.4840159,246.0,1.6697140000019317
194.487087663,194.490070215,246.0,2.982551999991756
195.493696781,195.496792717,246.0,3.095935999994026
196.500649431,196.503564766,246.0,2.9153350000115097
197.507022591,197.509885878,246.0,2.863286999996717
97.926261236,97.928943403,246.0,2.6821670000032327
98.936821883,98.939345651,246.0,2.5237680000032015
99.94842152,99.950618521,246.0,2.197000999998977
100.955572043,100.958352786,246.0,2.780743000002417
101.966518178,101.968943309,246.0,2.4251309999954174
102.97200558,102.975085658,246.0,3.0800779999964334
103.978606708,103.981697817,246.0,3.091108999996095
104.986587713,104.989272043,246.0,2.6843299999939063
105.993809257,105.996745093,246.0,2.93583600000602
107.001579857,107.004304214,246.0,2.724357000005284
108.010166982,108.011542902,246.0,1.3759200000009741
109.014490112,109.017398246,246.0,2.9081339999947886
110.020571917,110.023577494,246.0,3.0055769999961512
111.026986713,111.028956654,246.0,1.9699409999986983
112.031926081,112.034776346,246.0,2.8502650000064023
113.039443032,113.042360884,246.0,2.917852000010157
114.04834434,114.050969629,246.0,2.6252889999938134
115.054355507,115.057179832,246.0,2.824325000005956
116.060743872,116.062906687,246.0,2.1628149999912694
117.064922133,117.067646229,246.0,2.724096000008558
118.070807489,118.072734719,246.0,1.927229999992619
119.076121619,119.078797213,246.0,2.67559399999584
120.083017596,120.085823135,246.0,2.8055389999934732
121.08905144,121.092242277,246.0,3.19083699999112
122.094622981,122.097599413,246.0,2.9764319999969757
123.099855132,123.101762986,246.0,1.9078539999952682
124.107215314,124.110311953,246.0,3.0966389999917965
125.113117133,125.116139091,246.0,3.021957999990832
126.12140964,126.124841383,246.0,3.431743000007259
127.130494754,127.133454484,246.0,2.9597300000006044
128.136756518,128.138931487,246.0,2.1749690000092414
129.142438329,129.145522875,246.0,3.084546000025057
130.148264915,130.151504314,246.0,3.2393989999945916
131.155207322,131.158007902,246.0,2.800580000013042
132.160627012,132.163618983,246.0,2.9919710000001487
133.166304583,133.168110795,246.0,1.806211999991092
134.172841311,134.175568863,246.0,2.72755199998187
135.17945784,135.182428271,246.0,2.970430999994278
136.18477591,136.187946268,246.0,3.1703579999771136
137.190325608,137.193697117,246.0,3.37150900000438
138.198577995,138.201411727,246.0,2.833731999999145
139.204211364,139.206820553,246.0,2.6091889999975137
140.208352058,140.210748845,246.0,2.396787000009226
141.21420586,141.217084758,246.0,2.8788980000058473
142.222272344,142.224749162,246.0,2.476817999990999
143.228671153,143.230741604,246.0,2.0704510000086884
144.234689283,144.237705931,246.0,3.0166479999991225
145.240501627,145.243578289,246.0,3.0766620000122202
146.246494845,146.2495102,246.0,3.0153550000022733
147.252050369,147.2541897,246.0,2.1393310000235033
148.257404827,148.259825809,246.0,2.420982000018057
149.261809422,149.264716603,246.0,2.9071810000118603
150.268131933,150.271198845,246.0,3.066911999979993
151.275920945,151.278812176,246.0,2.8912310000066554
152.281531886,152.284249899,246.0,2.71801299999197
153.285661152,153.287882287,246.0,2.221135000013419
154.290034842,154.293153443,246.0,3.1186009999828457
155.29505157,155.298164599,246.0,3.1130289999907745
156.300250393,156.302120003,246.0,1.869609999999966
157.305876457,157.308810248,246.0,2.933790999975372
158.314400447,158.316483421,246.0,2.08297399998969
159.321548412,159.324464229,246.0,2.9158170000016526
160.327550102,160.330334551,246.0,2.7844489999893085
