Time_publish,Time_ack,Size_Payload,RTT
21.270036938,21.272557071,246.0,2.520133000000868
22.277490372,22.280140752,246.0,2.6503800000021727
23.284042764,23.290531081,246.0,6.488317000002297
24.294424497,24.297799314,246.0,3.374816999997421
25.299501036,25.302562667,246.0,3.0616310000013414
26.307832185,26.310668328,246.0,2.83614299999968
27.313068112,27.315236304,246.0,2.1681919999991806
28.319892682,28.322862258,246.0,2.9695760000016946
29.325398097,29.34498704,246.0,19.588942999998693
30.348170192,30.351164254,246.0,2.994061999999076
31.353177736,31.356243515,246.0,3.065778999999935
32.358847623,32.362062515,246.0,3.214891999995473
33.364966547,33.367991968,246.0,3.0254209999966974
34.37372864,34.37658508,246.0,2.856439999995075
35.382485217,35.385412832,246.0,2.9276149999972745
36.391040807,36.393862681,246.0,2.8218739999985587
37.397342997,37.411104023,246.0,13.7610259999974
38.413709602,38.417538791,246.0,3.8291890000010653
39.419560243,39.424865006,246.0,5.304762999998047
40.427069674,40.432127868,246.0,5.058194000000071
41.43466811,41.438616093,246.0,3.947983000003319
42.44189308,42.458568151,246.0,16.67507100000165
43.461237339,43.465673359,246.0,4.436019999999985
44.468047793,44.47259255,246.0,4.544757000005006
45.474988002,45.480337889,246.0,5.349886999994169
46.482570349,46.487882523,246.0,5.312174000003722
47.489877839,47.494223066,246.0,4.345227000001728
48.49702899,48.504184367,246.0,7.155377000003682
49.506474457,49.511003673,246.0,4.5292159999945625
50.51409873,50.519033306,246.0,4.934575999996582
51.522566233,51.527863828,246.0,5.29759500000182
52.530337562,52.534514437,246.0,4.176874999998859
53.537905811,53.543046007,246.0,5.140195999999264
54.546534535,54.55260089,246.0,6.066355000001522
55.555927337,55.561249107,246.0,5.321770000001891
56.564253471,56.569173658,246.0,4.92018699999619
57.572134619,57.577945788,246.0,5.811168999997562
58.580593995,58.585865338,246.0,5.271342999996875
59.588656065,59.594472124,246.0,5.8160589999971535
60.59672126,60.601690058,246.0,4.968798000000163
61.604227294,61.607424096,246.0,3.19680200000505
62.610931775,62.615943745,246.0,5.011970000005306
63.617531486,63.62379337,246.0,6.261884000004159
64.625518894,64.630698412,246.0,5.179518000005601
65.632393699,65.637569649,246.0,5.1759499999946
66.640836,66.645997814,246.0,5.161814000004483
67.650873103,67.655528885,246.0,4.655782000000386
68.65879084,68.664545619,246.0,5.754779000000099
69.66811,69.68126372,246.0,13.153720000005364
70.684818386,70.690624773,246.0,5.8063869999926965
71.694507411,71.699514019,246.0,5.006608000002188
72.702357977,72.707381316,246.0,5.023338999990301
73.709027552,73.714069907,246.0,5.042355000000498
74.717248998,74.722373278,246.0,5.124280000003978
75.724466407,75.730309852,246.0,5.843445000010661
76.733371393,76.737826553,246.0,4.455160000006231
77.740747812,77.748204059,246.0,7.456247000007465
78.750651872,78.753761676,246.0,3.1098039999903904
79.756778803,79.761793073,246.0,5.014270000003762
80.76369717,80.769456043,246.0,5.758873000004883
81.77333324,81.778333663,246.0,5.000422999998477
82.78122866,82.786316058,246.0,5.087398000000576
83.789439011,83.794340536,246.0,4.901525000008178
84.797083861,84.80175584,246.0,4.671978999994053
85.804918075,85.810144296,246.0,5.226221000000919
86.813112441,86.818447469,246.0,5.335028000004627
87.82126117,87.845739576,246.0,24.478406000000064
88.84783041,88.850349832,246.0,2.5194220000059886
89.852107221,89.854826924,246.0,2.719702999996798
90.856468238,90.859091808,246.0,2.623569999997244
91.861093592,91.863775052,246.0,2.6814599999909206
92.865452858,92.868012335,246.0,2.5594770000054723
93.869503532,93.872099649,246.0,2.5961170000101674
94.873769913,94.87637658,246.0,2.6066669999949
95.878810609,95.881412587,246.0,2.6019780000012815
96.884262944,96.88686907,246.0,2.606126000003428
97.88873918,97.891344755,246.0,2.6055750000040234
98.892695647,98.895360885,246.0,2.665238000005843
99.897553559,99.900242321,246.0,2.6887619999911294
100.902110931,100.905073954,246.0,2.963023000006615
101.907529626,101.91019823,246.0,2.6686040000072353
102.913026274,102.915709676,246.0,2.6834020000023884
103.91706901,103.919663564,246.0,2.594553999998084
104.921094134,104.923602043,246.0,2.5079090000019733
105.925035655,105.927695552,246.0,2.6598970000009103
106.929619384,106.932305771,246.0,2.6863869999971257
107.933635933,107.936320056,246.0,2.6841229999945426
108.938425677,108.941003057,246.0,2.5773800000052915
109.943503798,109.946086468,246.0,2.582670000009557
110.948069956,110.950758948,246.0,2.6889920000030543
111.952378113,111.960739336,246.0,8.361223000008522
112.962646036,112.96524128,246.0,2.5952440000054366
113.966647313,113.969380077,246.0,2.732764000000998
114.970323602,114.972957238,246.0,2.6336360000129844
115.974803282,115.97743812,246.0,2.634838000005857
116.979201427,116.981953718,246.0,2.752290999993079
117.983891464,117.986564194,246.0,2.672730000000456
118.988136289,118.990811694,246.0,2.675405000005071
119.992810527,119.995563329,246.0,2.752802000003385
120.998169334,121.000763735,246.0,2.5944010000102935
122.002840968,122.00558854,246.0,2.7475720000040837
123.007649992,123.010257177,246.0,2.6071850000022323
124.012414054,124.015264491,246.0,2.850436999992212
125.017070824,125.019765295,246.0,2.6944709999980887
21.271328084,21.272974164,246.0,1.6460800000004383
22.278110771,22.280610625,246.0,2.499853999999857
23.284209561,23.2905673,246.0,6.357738999998475
24.296547604,24.299364651,246.0,2.8170470000006276
25.300668055,25.302947369,246.0,2.2793140000025858
26.307718208,26.310668278,246.0,2.950070000000693
27.313201946,27.315259919,246.0,2.0579729999994356
28.32004942,28.322886404,246.0,2.8369839999982105
29.327157292,29.34498716,246.0,17.82986799999975
30.348228593,30.351182849,246.0,2.9542559999988782
31.353118704,31.356243414,246.0,3.124710000001585
32.358965968,32.362084086,246.0,3.118118000003278
33.365121231,33.368034949,246.0,2.913717999994958
34.371189413,34.376557548,246.0,5.368134999997665
35.382007169,35.385018533,246.0,3.011364000002459
36.390825317,36.393484813,246.0,2.659495999999706
37.397195276,37.410766451,246.0,13.571175000002711
38.413608731,38.417210106,246.0,3.6013750000023492
39.419465653,39.424460607,246.0,4.994953999997165
40.42689942,40.431739409,246.0,4.839989000004152
41.433635648,41.438615773,246.0,4.9801250000029995
42.441730492,42.458539286,246.0,16.80879399999924
43.46024866,43.465331319,246.0,5.0826590000028204
44.467166959,44.472166119,246.0,4.99916000000411
45.4748183,45.479926637,246.0,5.1083369999957995
46.482420604,46.487490879,246.0,5.070275000001345
47.489040749,47.494222716,246.0,5.181967000005727
48.496852104,48.503210847,246.0,6.3587429999998335
49.505411517,49.510588394,246.0,5.176877000003799
50.513850488,50.518963994,246.0,5.1135060000007115
51.522397683,51.527438611,246.0,5.040927999999667
52.52942603,52.534487667,246.0,5.061636999997177
53.53808941,53.543046208,246.0,4.956798000002038
54.546363921,54.552551226,246.0,6.187304999997423
55.555762584,55.560901146,246.0,5.1385619999990695
56.56408971,56.569153439,246.0,5.063728999999739
57.571946031,57.577626923,246.0,5.680891999993776
58.580434081,58.585478994,246.0,5.044912999998985
59.588478769,59.593535665,246.0,5.056895999999256
60.595704579,60.601689758,246.0,5.9851789999996186
61.604384963,61.60787881,246.0,3.4938470000014377
62.611096939,62.61629963,246.0,5.202691000000925
63.618409294,63.62381438,246.0,5.405085999996118
64.626525306,64.630721295,246.0,4.195988999995848
65.633343342,65.638016548,246.0,4.673205999992547
66.64101473,66.646361555,246.0,5.346825000003719
67.649965028,67.655064322,246.0,5.099294000004306
68.658589247,68.664544917,246.0,5.955670000005853
69.66691967,69.681263289,246.0,14.343619000001695
70.684992166,70.691028409,246.0,6.036242999996944
71.694740784,71.699865957,246.0,5.125172999996153
72.702534843,72.70772584,246.0,5.190996999999697
73.710190821,73.714457664,246.0,4.266842999996356
74.717393332,74.722800329,246.0,5.406996999994362
75.725646938,75.730310223,246.0,4.663285000006567
