Time_publish,Time_ack,Size_Payload,RTT
92.249840359,92.25245697,6.0,2.6166109999934406
93.259637356,93.262396567,6.0,2.759210999997208
94.265880508,94.268834247,6.0,2.9537390000058394
95.274530241,95.27650076,6.0,1.9705190000109951
96.282516547,96.284853879,6.0,2.337331999996195
97.290691579,97.292978145,6.0,2.2865660000093158
98.298523281,98.30098564,6.0,2.4623589999919204
99.306815135,99.309885333,6.0,3.070198000003188
100.312791799,100.315483261,6.0,2.6914620000013656
101.320233262,101.322865142,6.0,2.63187999999559
102.328291112,102.330945734,6.0,2.6546219999943332
103.336996317,103.340078168,6.0,3.0818510000045762
104.346597474,104.348197642,6.0,1.6001679999959606
105.359416919,105.362072614,6.0,2.6556950000014012
106.367884612,106.370668249,6.0,2.7836370000073885
107.375338405,107.378138543,6.0,2.800138000011998
108.384448193,108.387039705,6.0,2.5915120000092884
109.392428584,109.395509753,6.0,3.0811689999978853
110.400838512,110.403186043,6.0,2.347530999998071
111.408665945,111.410826803,6.0,2.160858000010535
112.415969597,112.418838564,6.0,2.868966999997724
113.423502273,113.42648192,6.0,2.979647000003638
114.430219415,114.432697904,6.0,2.4784889999978077
115.439358761,115.442871476,6.0,3.512714999999389
116.446460801,116.449459433,6.0,2.9986320000006117
117.452567041,117.454931805,6.0,2.364764000006403
118.458090908,118.460751651,6.0,2.660742999992749
119.466382001,119.468206312,6.0,1.8243110000071283
120.474556435,120.476736169,6.0,2.179734000009148
121.481536312,121.484571163,6.0,3.034850999995342
122.489374205,122.492519505,6.0,3.1452999999999065
123.499245073,123.501218386,6.0,1.9733130000076926
124.507442726,124.510200111,6.0,2.757385000009549
125.518660623,125.521322648,6.0,2.6620249999922407
126.526621451,126.529401139,6.0,2.7796880000039437
127.533421394,127.535725262,6.0,2.303867999998488
128.540029526,128.542111164,6.0,2.081637999992836
129.546961852,129.55187741,6.0,4.915557999993325
130.553717799,130.559289878,6.0,5.5720789999895715
131.563271738,131.565801443,6.0,2.529705000000604
132.569280434,132.574286703,6.0,5.006269000006114
133.578820482,133.581802061,6.0,2.981578999992962
134.583712378,134.585463781,6.0,1.751402999985885
135.589822543,135.592291482,6.0,2.4689390000105504
136.59437853,136.597377782,6.0,2.9992519999950673
137.599983383,137.6025361,6.0,2.5527170000145816
138.606195297,138.608900453,6.0,2.7051559999904384
139.614006868,139.616945656,6.0,2.938788000022896
140.622546146,140.625459316,6.0,2.9131699999993543
141.626658007,141.629661938,6.0,3.0039309999949637
142.630952545,142.634496288,6.0,3.5437429999944925
143.641295565,143.644101732,6.0,2.8061669999885908
144.649339621,144.653016004,6.0,3.6763829999983955
145.658497252,145.661656206,6.0,3.1589540000140914
146.667247397,146.669425496,6.0,2.178098999991107
147.674808036,147.677213605,6.0,2.4055689999897822
148.681681918,148.7309393,6.0,49.25738199997909
149.733740441,149.736697603,6.0,2.95716200000129
150.739526151,150.742834327,6.0,3.308175999990226
151.744275986,151.747459066,6.0,3.1830800000136605
152.750228268,152.752620712,6.0,2.392444000008709
153.75746352,153.760529307,6.0,3.065787000025466
154.765357032,154.768582481,6.0,3.225449000012759
155.7719268,155.774724271,6.0,2.797471000008045
156.776774308,156.779918253,6.0,3.143945000005033
157.785062032,157.789786746,6.0,4.724713999991081
158.792363265,158.795543068,6.0,3.179802999994763
159.799018812,159.802025507,6.0,3.0066949999820736
160.805763961,160.807587259,6.0,1.8232980000050247
161.810815491,161.813656153,6.0,2.840662000011207
162.817074759,162.818983388,6.0,1.908628999984785
163.822125677,163.824984964,6.0,2.859287000006816
164.826944692,164.829348457,6.0,2.403764999996838
165.831337552,165.841660963,6.0,10.32341100000167
166.842623071,166.844863698,6.0,2.2406270000203676
65.055682496,65.059004133,6.0,3.3216369999991002
66.066603427,66.068081565,6.0,1.4781379999959654
67.072393446,67.074384855,6.0,1.9914089999986118
68.082287137,68.084747524,6.0,2.4603869999992867
69.089857671,69.093535031,6.0,3.6773599999975204
70.096878986,70.09978193,6.0,2.902944000013008
71.105990811,71.11035477,6.0,4.363959000002637
72.114538495,72.115966388,6.0,1.4278929999989032
73.118829852,73.120358646,6.0,1.5287939999950595
74.12449901,74.127033898,6.0,2.534887999999569
75.130307448,75.133433354,6.0,3.1259060000081718
76.136232035,76.138831084,6.0,2.599048999996967
77.14309662,77.145827669,6.0,2.7310490000047594
78.150598339,78.153387577,6.0,2.7892380000054118
79.156928148,79.159886526,6.0,2.9583779999882154
80.164229357,80.1672271,6.0,2.997743000008768
81.170032095,81.172871438,6.0,2.839343000005101
82.175734621,82.178509913,6.0,2.7752919999954884
83.181593229,83.183190291,6.0,1.5970620000018698
84.188013941,84.19085089,6.0,2.8369489999988673
85.199951942,85.202700734,6.0,2.748792000005551
86.20753059,86.21065404,6.0,3.1234499999897025
87.216632455,87.219416082,6.0,2.7836269999994556
88.223695854,88.226458622,6.0,2.7627679999966404
89.228656783,89.230969649,6.0,2.312865999996916
90.235888569,90.238441109,6.0,2.552539999996384
91.244040564,91.246273358,6.0,2.232793999993987
92.251877934,92.254484907,6.0,2.606972999998902
93.259488344,93.262396387,6.0,2.908042999990812
94.266924233,94.268871728,6.0,1.9474949999960245
95.274394585,95.276500559,6.0,2.105974000002675
96.282382713,96.284853829,6.0,2.471115999995277
97.290529702,97.292934703,6.0,2.405000999999629
98.298806116,98.301027499,6.0,2.221383000005517
99.306682544,99.309885263,6.0,3.2027190000007977
100.312878202,100.315943031,6.0,3.0648290000101497
101.320431297,101.323257544,6.0,2.8262470000015583
102.328159102,102.330924153,6.0,2.765050999997243
103.336840282,103.340062678,6.0,3.2223959999981844
104.34690702,104.349805243,6.0,2.898223000002531
105.359054424,105.362047095,6.0,2.9926709999870127
106.366040203,106.369103018,6.0,3.0628150000069354
107.373719503,107.376917563,6.0,3.198060000002556
108.38401873,108.38571569,6.0,1.6969600000038554
109.389651691,109.392568809,6.0,2.9171179999991637
110.394690641,110.397471973,6.0,2.7813319999978603
111.408332104,111.410414012,6.0,2.0819080000080703
112.415823951,112.418457854,6.0,2.6339030000031016
113.42126994,113.424575383,6.0,3.3054430000021284
114.427297057,114.432328004,6.0,5.030946999994512
115.435614407,115.440791611,6.0,5.177203999991775
116.442570361,116.447188077,6.0,4.617716000012706
117.449881671,117.454037784,6.0,4.156112999993411
118.456458449,118.459178174,6.0,2.719725000005724
119.460755218,119.463429597,6.0,2.674378999998339
120.471082905,120.474033927,6.0,2.951021999990644
121.47901905,121.481775164,6.0,2.756113999993204
122.486131151,122.491681971,6.0,5.5508200000105035
123.498335432,123.501206663,6.0,2.871231000000307
124.507255451,124.510200061,6.0,2.944610000000125
125.518877553,125.521690895,6.0,2.813342000010266
126.529145515,126.531787703,6.0,2.6421880000100373
127.536678835,127.53854226,6.0,1.8634249999962549
128.544275507,128.54715824,6.0,2.8827329999785434
129.549706594,129.55226341,6.0,2.5568159999806994
130.555380865,130.559648246,6.0,4.267381000005344
131.56621225,131.568509966,6.0,2.297715999986849
132.573987217,132.576919423,6.0,2.932205999996995
133.578762011,133.581777605,6.0,3.0155940000042847
134.583624182,134.585463701,6.0,1.8395190000148887
135.590194676,135.592765409,6.0,2.5707329999988815
136.595187409,136.597401738,6.0,2.214328999997406
137.599846293,137.602516854,6.0,2.670560999973759
138.605108261,138.606931058,6.0,1.8227969999884408
139.614362531,139.616965764,6.0,2.603233000002092
140.620086154,140.622973414,6.0,2.887259999994285
141.625360343,141.627664,6.0,2.3036569999987933
142.629703333,142.63446603,6.0,4.762696999989657
143.640687255,143.643737023,6.0,3.0497680000109995
144.649169199,144.652660972,6.0,3.49177300000747
145.65862294,145.661656337,6.0,3.0333970000242516
146.667406608,146.669460943,6.0,2.054334999996854
147.674512928,147.677168971,6.0,2.6560429999733515
148.681760036,148.73093933,6.0,49.17929400002663
149.733808529,149.736697653,6.0,2.8891240000064045
150.73961003,150.742867801,6.0,3.257770999994136
151.745053557,151.747509872,6.0,2.4563149999892175
152.749370917,152.752594403,6.0,3.223485999996001
153.757589218,153.760529358,6.0,2.9401400000210742
154.765147335,154.768516065,6.0,3.368730000005371
155.772817324,155.774740581,6.0,1.9232570000156102
156.776832889,156.779973027,6.0,3.1401380000204426
157.78679033,157.789810341,6.0,3.0200109999896085
158.792475708,158.795543138,6.0,3.0674299999873256
159.799174897,159.80203743,6.0,2.8625330000124904
160.804791513,160.807571008,6.0,2.779494999998633
161.81068771,161.81363381,6.0,2.946100000002616
162.816098283,162.818964773,6.0,2.8664900000023863
163.822261624,163.825001315,6.0,2.7396910000163643
164.826557008,164.829325934,6.0,2.7689259999874594
165.83127791,165.834175679,6.0,2.8977689999862832
166.837113343,166.842656965,6.0,5.543622000004689
65.055688848,65.059004063,6.0,3.3152150000006486
66.066796603,66.068494426,6.0,1.6978230000006533
67.072260073,67.074367853,6.0,2.10778000000289
68.079712895,68.082491514,6.0,2.7786189999972066
69.089562261,69.093123141,6.0,3.5608800000090923
70.096709956,70.099408804,6.0,2.6988480000085247
71.106166734,71.110729429,6.0,4.562695000004169
72.114749074,72.116403355,6.0,1.6542810000004238
73.118969697,73.121595757,6.0,2.62605999999721
74.124681095,74.127437832,6.0,2.756736999998566
75.130538465,75.133454163,6.0,2.915697999995359
76.136373804,76.139279533,6.0,2.905729000005408
77.14411599,77.146220152,6.0,2.104161999994858
78.150473583,78.153366417,6.0,2.892834000007838
79.157052383,79.160245125,6.0,3.192741999995974
80.166017681,80.168952535,6.0,2.934854000002929
81.172060313,81.175147505,6.0,3.087191999995298
82.178986956,82.181336331,6.0,2.3493749999943248
83.183928258,83.186138511,6.0,2.2102530000012166
84.193080539,84.196977503,6.0,3.8969640000061645
85.202118973,85.204866081,6.0,2.747108000008325
86.209252238,86.212206518,6.0,2.9542799999973113
87.216785084,87.219812723,6.0,3.0276390000096853
88.224003015,88.226880591,6.0,2.877576000003046
89.228883752,89.231349568,6.0,2.4658159999972895
90.236088397,90.238838892,6.0,2.7504950000007966
91.243907772,91.246214567,6.0,2.3067949999955317
92.252051282,92.254949055,6.0,2.897773000000825
93.259365311,93.262353956,6.0,2.988645000002066
94.266014933,94.268871618,6.0,2.856685000011794
95.27425479,95.276446297,6.0,2.191507000006254
96.282246806,96.284834292,6.0,2.58748599999592
97.290863564,97.292978305,6.0,2.1147409999997535
98.298668796,98.301027359,6.0,2.358563000001368
99.306528803,99.309842021,6.0,3.313217999988183
100.311842082,100.314145971,6.0,2.303889000003778
101.318097592,101.320870077,6.0,2.7724849999941625
102.325298079,102.328083028,6.0,2.784948999988046
103.336611008,103.339594683,6.0,2.9836749999958556
104.34640477,104.347841388,6.0,1.436617999999612
105.358818387,105.361567057,6.0,2.748670000002562
106.366166722,106.369121533,6.0,2.954810999995061
107.373844509,107.376948371,6.0,3.1038620000032324
108.384632,108.387364931,6.0,2.732930999997052
109.39258006,109.395522908,6.0,2.9428480000035506
110.401044712,110.403220799,6.0,2.1760869999951638
111.408511253,111.410805022,6.0,2.293769000004886
112.416323446,112.418859374,6.0,2.535927999986143
113.423354243,113.426086371,6.0,2.7321279999910075
114.430345614,114.433048287,6.0,2.7026730000017096
115.439478497,115.442913075,6.0,3.4345780000109016
116.44657147,116.449484711,6.0,2.913241000001676
117.45248168,117.454911937,6.0,2.4302570000003243
118.458024111,118.459714098,6.0,1.689987000005999
119.462683716,119.465530551,6.0,2.8468349999997145
120.470930376,120.473611748,6.0,2.6813719999978503
121.47887634,121.481756278,6.0,2.879938000006632
122.485980727,122.491638148,6.0,5.657421000009322
123.494599436,123.500124797,6.0,5.525360999996565
124.503101724,124.508385158,6.0,5.283433999991871
125.514402869,125.516589085,6.0,2.186216000012564
126.526237264,126.528916221,6.0,2.678957000000537
127.533272653,127.535293004,6.0,2.0203509999987546
128.544102129,128.546743105,6.0,2.6409759999808102
129.548119462,129.552246999,6.0,4.127537000016446
130.555297236,130.559648186,6.0,4.35095000000274
131.566573584,131.568983271,6.0,2.409687000010763
132.576228716,132.579150993,6.0,2.9222770000103537
133.580318665,133.583443225,6.0,3.1245600000033846
134.584671573,134.58717096,6.0,2.499387000000297
135.592026441,135.594837558,6.0,2.8111169999931462
136.596137086,136.599085472,6.0,2.948386000014125
137.600747558,137.60292205,6.0,2.1744919999946433
138.605280647,138.606931219,6.0,1.650571999988415
139.609820611,139.615082703,6.0,5.262092000009488
140.617650447,140.620329534,6.0,2.6790870000183986
141.624478204,141.627243855,6.0,2.7656509999758327
142.629574359,142.634441153,6.0,4.866794000008667
143.640388961,143.643223762,6.0,2.8348009999774604
144.647561308,144.650185661,6.0,2.6243529999874227
145.654568853,145.659581152,6.0,5.012298999986342
146.661316361,146.664040051,6.0,2.7236900000104924
147.671666535,147.674574394,6.0,2.9078589999755877
148.67913383,148.681954103,6.0,2.8202729999975418
149.685130885,149.690398537,6.0,5.267651999986356
150.691985257,150.694086421,6.0,2.101164000009703
151.697660172,151.700695642,6.0,3.0354699999861623
152.702629326,152.705683411,6.0,3.05408500000226
153.707855369,153.710938059,6.0,3.0826900000135993
154.715047565,154.718145263,6.0,3.0976980000048115
155.721159179,155.724705184,6.0,3.546004999975594
156.726875079,156.729417717,6.0,2.542637999994213
157.731243853,157.735140541,6.0,3.896687999997539
158.739009145,158.741817926,6.0,2.8087809999988167
159.744255017,159.746738293,6.0,2.483275999992429
160.749821579,160.752867889,6.0,3.046309999973573
161.757182536,161.759840582,6.0,2.658046000021841
162.76265667,162.767679337,6.0,5.022666999991543
163.769862233,163.772517905,6.0,2.655672000003051
164.77464529,164.777227623,6.0,2.5823329999923317
165.781040999,165.834132968,6.0,53.091969000007566
166.839769636,166.84303502,6.0,3.2653840000023138
65.057710474,65.059028469,6.0,1.3179949999937435
66.062882515,66.065464241,6.0,2.5817260000025044
67.072520075,67.074739396,6.0,2.219320999998331
68.082443944,68.08512086,6.0,2.6769159999986414
69.089724569,69.093517898,6.0,3.7933290000040643
70.098537064,70.102752973,6.0,4.215908999995577
71.107933968,71.110745289,6.0,2.8113209999958144
72.114898797,72.117502926,6.0,2.604129000005173
73.120147697,73.121991726,6.0,1.84402900001146
74.126418854,74.129030216,6.0,2.611362000010331
75.132004851,75.13464672,6.0,2.6418690000014067
76.137187414,76.139291716,6.0,2.1043020000064416
77.14295919,77.145814885,6.0,2.8556949999938297
78.148260755,78.152532199,6.0,4.271444000011115
79.154733084,79.159863182,6.0,5.130097999995087
80.164359713,80.167240645,6.0,2.8809320000107164
81.170200083,81.172892278,6.0,2.6921950000087236
82.175882561,82.178908677,6.0,3.0261160000009113
83.183026992,83.185786444,6.0,2.7594520000064904
84.192829474,84.19654249,6.0,3.7130159999918533
85.201916229,85.204452108,6.0,2.5358789999927467
86.209103506,86.211863098,6.0,2.7595919999896523
87.216931401,87.219831749,6.0,2.900347999997166
88.223855777,88.226857066,6.0,3.001288999996632
89.228795165,89.231330001,6.0,2.534836000009477
90.236249973,90.238854652,6.0,2.6046790000009423
91.243771855,91.246214277,6.0,2.442422000001443
92.250007605,92.252480795,6.0,2.4731900000034557
93.259210749,93.261992102,6.0,2.7813529999889397
94.265733039,94.268443608,6.0,2.7105690000013283
95.274095038,95.276084081,6.0,1.9890429999946946
96.282082505,96.284408897,6.0,2.32639200000051
97.290366754,97.292454174,6.0,2.087419999995177
98.298353439,98.300521231,6.0,2.167792000008717
99.306309278,99.309039232,6.0,2.7299540000029765
100.31176696,100.313782383,6.0,2.015423000003125
101.318254218,101.320882641,6.0,2.628422999990221
102.325429488,102.328124166,6.0,2.6946779999974524
103.333073234,103.338376318,6.0,5.303084000004787
104.342403119,104.345467987,6.0,3.064868000009824
105.352826802,105.356079125,6.0,3.252322999998114
106.363104258,106.36651952,6.0,3.4152619999900935
107.371321817,107.375285335,6.0,3.963518000006161
108.380118331,108.38298793,6.0,2.8695989999931726
109.38745788,109.392148334,6.0,4.690453999998567
110.397455041,110.400296196,6.0,2.8411549999987074
111.405429192,111.408219681,6.0,2.7904890000058913
112.41079646,112.413575437,6.0,2.7789770000055114
113.419368443,113.424176859,6.0,4.808416000003035
114.427147043,114.432327112,6.0,5.1800689999907945
115.435778137,115.441362972,6.0,5.584834999993404
116.443270927,116.447540934,6.0,4.270007000002352
117.45161491,117.454526498,6.0,2.911588000003462
118.456600668,118.459697517,6.0,3.0968490000020665
119.466701005,119.469836827,6.0,3.135821999990185
120.474415769,120.476718245,6.0,2.302475999997
121.481451622,121.484547378,6.0,3.0957560000075546
122.489691506,122.492549021,6.0,2.8575150000023086
123.498176191,123.500849859,6.0,2.673667999999907
124.507061895,124.51018349,6.0,3.1215949999960912
125.51902356,125.521702206,6.0,2.678646000006779
126.526471397,126.529381772,6.0,2.9103749999990214
127.536367046,127.538077401,6.0,1.7103550000001633
128.544560937,128.547178238,6.0,2.6173009999865826
129.549851748,129.552274921,6.0,2.4231729999826257
130.555206515,130.55963444,6.0,4.427924999987454
131.566427908,131.568967602,6.0,2.539693999977999
132.576021114,132.578738463,6.0,2.717348999993874
133.579859918,133.582170277,6.0,2.3103589999777796
134.5842258,134.586793306,6.0,2.5675059999912264
135.591873562,135.594464933,6.0,2.591371000022491
136.596068827,136.598708169,6.0,2.6393419999806156
137.600681172,137.602904677,6.0,2.2235049999892453
138.605200716,138.606931169,6.0,1.7304529999933038
139.613771152,139.616536552,6.0,2.765400000015461
140.620214817,140.622988723,6.0,2.7739059999873916
141.625293847,141.627663929,6.0,2.3700819999987743
142.629645163,142.63446595,6.0,4.820786999999882
143.640556217,143.643711144,6.0,3.1549269999970875
144.647809848,144.65062909,6.0,2.8192419999868434
145.654878288,145.660047424,6.0,5.169136000006347
146.663535618,146.666824277,6.0,3.288658999991867
147.669190763,147.671974066,6.0,2.7833030000010694
148.679281018,148.68197907,6.0,2.6980519999995067
149.685296328,149.690424957,6.0,5.128629000012097
150.691909524,150.694064439,6.0,2.154914999977109
151.697583868,151.700671938,6.0,3.0880699999897843
152.702687746,152.705705373,6.0,3.0176269999913075
153.707962782,153.710976812,6.0,3.0140300000027764
154.715220372,154.718173907,6.0,2.9535349999889604
155.722144813,155.724717407,6.0,2.5725940000143055
156.726424687,156.729398781,6.0,2.9740939999953753
157.731150737,157.735120764,6.0,3.9700269999798365
158.73917049,158.741830009,6.0,2.6595190000193725
159.743805888,159.746720359,6.0,2.9144709999968654
160.749989125,160.752883469,6.0,2.8943439999977727
161.757349612,161.760259594,6.0,2.9099819999771626
162.762846149,162.768115803,6.0,5.269653999988577
163.771715918,163.774338658,6.0,2.6227399999925183
164.775649208,164.777589047,6.0,1.9398389999878418
165.781203917,165.83415519,6.0,52.951272999990806
166.839847433,166.84303508,6.0,3.18764700000429
66.056256413,66.058968235,6.0,2.711821999994868
67.061091414,67.063864412,6.0,2.7729979999975285
68.065788821,68.068676446,6.0,2.887624999999616
69.071227529,69.074112149,6.0,2.884620000003224
70.077042832,70.07964116,6.0,2.5983279999906017
71.082132255,71.087240473,6.0,5.108217999989506
72.09035266,72.095328568,6.0,4.975908000005802
73.097583271,73.102816996,6.0,5.233724999996525
74.106199688,74.109964894,6.0,3.765205999997079
75.111909368,75.116878323,6.0,4.96895499999539
76.119631067,76.125742534,6.0,6.111466999996651
77.12906234,77.131792597,6.0,2.7302569999960724
78.135039404,78.138342976,6.0,3.3035720000071933
79.142173726,79.147258859,6.0,5.085133000008568
80.152055799,80.154905321,6.0,2.8495220000053223
81.159774614,81.162550837,6.0,2.7762229999979127
82.167259913,82.169990862,6.0,2.730949000010696
83.175139987,83.177768642,6.0,2.6286550000094167
84.180835988,84.183375774,6.0,2.539785999999822
85.187531709,85.190225617,6.0,2.693907999997691
86.193978545,86.196735863,6.0,2.757318000007558
87.199815262,87.20236661,6.0,2.5513479999972333
88.204900208,88.209006688,6.0,4.106480000004353
89.212075948,89.214801996,6.0,2.726047999999537
90.218701096,90.221438336,6.0,2.7372400000018615
91.225436441,91.228288918,6.0,2.852477000004683
92.232758096,92.235557092,6.0,2.798995999995668
93.238487457,93.241379058,6.0,2.8916010000017422
94.244282422,94.247089844,6.0,2.807422000003612
95.249160979,95.253354925,6.0,4.193946000000892
96.255568588,96.258188445,6.0,2.619856999999115
97.260265189,97.262927907,6.0,2.6627180000105
98.266137996,98.270820445,6.0,4.682449000000588
99.274562922,99.277300251,6.0,2.7373289999985673
100.281663463,100.284377508,6.0,2.7140450000047167
101.289828075,101.293959643,6.0,4.131567999991148
102.297286361,102.300321273,6.0,3.034911999989731
103.302920426,103.305748627,6.0,2.828200999999808
104.309588987,104.31247674,6.0,2.887752999995996
105.315014804,105.318117985,6.0,3.103181000000177
106.321287235,106.323283963,6.0,1.9967279999946186
107.326740824,107.331126161,6.0,4.38533700000221
108.335374101,108.338154792,6.0,2.7806909999981144
109.340845257,109.344451289,6.0,3.6060320000075308
110.348601429,110.350487377,6.0,1.8859479999946416
111.353605703,111.356675801,6.0,3.070097999994914
112.359937477,112.362578653,6.0,2.6411759999973583
113.364247988,113.367809626,6.0,3.56163799999365
114.371359409,114.374128206,6.0,2.768797000001655
115.375708733,115.379852512,6.0,4.143779000003178
116.382479959,116.385469925,6.0,2.989966000001232
117.38897704,117.394311631,6.0,5.334590999993338
118.396439454,118.401706859,6.0,5.267404999997893
119.404635049,119.40992716,6.0,5.2921109999886085
120.412687263,120.416319053,6.0,3.6317900000000236
121.418817213,121.421314597,6.0,2.497384000008651
122.423108699,122.428527279,6.0,5.418579999997064
123.431533803,123.436742326,6.0,5.208523000007403
